url,event_id,article_id,shooter_name,killed_num,wounded_num,city,title
http://denver.cbslocal.com/2013/01/06/officer-told-neighbor-standoff-gunman-was-on-meth-binge/,4,10,Sonny Archuleta,4,0,Aurora,Officer Told Neighbor Standoff Gunman Was On Meth Binge « CBS Denver
http://usnews.nbcnews.com/_news/2013/01/07/16397584-police-four-women-found-dead-in-tulsa-okla-apartment?lite,5,11,Cedric and James Poore,5,0,Tulsa,"Police: Four women found dead in Tulsa, Okla., apartment"
http://www.cbsnews.com/8301-504083_162-57577466-504083/tulsa-apartment-murders-update-hearing-scheduled-for-brothers-charged-in-quadruple-killing/,5,12,Cedric and James Poore,5,0,Tulsa,Tulsa Apartment Murders Update: Hearing scheduled for brothers charged in quadruple killing
http://www.wric.com/story/20526108/police-man-killed-ex-girlfriend-and-her-mother-in-chesterfield,7,13,Herbert Bland Jr.,3,1,Dinwiddie,Police: Man Killed Ex-Girlfriend And Her Mother In Chesterfield
http://www.nola.com/crime/index.ssf/2012/01/suspect_killed_two_wounded_in.html,8,14,Donald Johnson,3,2,Orleans,New Orleans police sort out details of bloody chaos in eastern New Orleans
http://www.nola.com/crime/index.ssf/2012/01/triple-homicide_suspect_once_c.html,8,15,Donald Johnson,3,2,Orleans,Triple-homicide suspect once called crime scene home
http://www.myfoxal.com/story/20585672/teen-arrested-after-deadly-shooting-rampage-in-tuscaloosa,9,16,Tresvon Spencer,1,4,Tuscaloosa,Teen arrested after deadly shooting rampage
http://blog.al.com/tuscaloosa/2013/01/17-year-old_girl_killed_in_sho.html,9,17,Tresvon Spencer,1,4,Tuscaloosa,17-year-old girl killed in shooting at apartment near Stillman College; suspect in custody
http://www.tuscaloosanews.com/article/20130114/NEWS/130119908,9,18,Tresvon Spencer,1,4,Tuscaloosa,Man arrested after Saturday shootings; 1 dead
http://www.theatlanticwire.com/national/2013/01/teenager-reportedly-used-ar-15-kill-five-new-mexico/61199/,10,19,Nehemiah Griego,5,0,Albuquerque,Teenager Reportedly Used AR-15 to Kill Five in New Mexico
http://sanfrancisco.cbslocal.com/2013/01/22/4-teens-hurt-in-drive-by-shooting-in-brentwood/,11,20,Unknown,0,4,Brentwood,4 Teens Hurt In Drive-By Shooting In Brentwood « CBS San Francisco
http://www.nola.com/crime/index.ssf/2013/01/nopd_4_people_shot_in_central.html,12,21,Unknown,0,5,Orleans,NOPD: 5 people shot in Central City where Martin Luther King Day parade had passed earlier
http://stlouis.cbslocal.com/2013/01/25/one-dead-four-wounded-in-drive-by-shooting/,13,22,Unknown,1,4,Louis,"One Dead, Four Wounded in Drive-By Shooting « CBS St. Louis"
http://www.daytondailynews.com/news/news/1-dead-3-injured-in-tavern-shooting/nT77k/,14,23,Julian Johnson,1,3,Springfield,"1 dead, 3 injured in tavern shooting"
http://washington.cbslocal.com/2013/01/27/5-injured-in-dc-nightclub-shooting/,15,24,Unknown,0,5,DC,5 Injured in DC Nightclub Shooting « CBS DC
http://www.nbcwashington.com/news/local/Five-Injured-in-DC-Nightclub-Shooting-188481201.html,15,25,Unknown,0,5,DC,5 Injured in D.C. Nightclub Shooting
http://www.foxnews.com/us/2013/01/26/trooper-officer-killed-2-sheriff-deputies-wounded-in-la-shooting-suspect-in/,16,26,Wilbert Thibodeaux,1,3,Charenton,"1 officer killed, 2 wounded near Louisiana casino"
http://www.businessinsider.com/mark-hummels-dies-after-phoenix-shooting-2013-2,17,27,Douglas Harmon,3,1,Phoenix,Mark Hummels Dies After Phoenix Shooting
http://www.mercurynews.com/ci_22506049/oakland-one-killed-three-wounded-shooting-at-oakland?source=email,18,28,Unknown,1,3,Oakland,"Oakland: One killed, three wounded in shooting after First Friday event"
http://www.newsday.com/news/nation/christopher-dorner-how-life-on-the-run-ended-for-calif-police-killer-1.4662786,20,29,Christopher Dorner,5,4,Riverside,Christopher Dorner: How life on the run ended for Calif. police killer
http://sacramento.cbslocal.com/2013/02/04/1-dead-3-hurt-in-olivehurst-shooting/,21,30,"Kong Meng Vue, Ryan Cha, Ken Cha",1,3,Olivehurst,"1 Dead, 3 Hurt In Olivehurst Shooting « CBS Sacramento"
http://www.usatoday.com/story/news/nation/2013/02/06/2-children-denver-shooting/1895851/,23,31,Mayra Perez,3,1,Denver,"2 children, 1 woman killed in Denver home"
http://www.denverpost.com/breakingnews/ci_22616195/family-2-year-old-denver-girl-shot-by,23,32,Mayra Perez,3,1,Denver,Family: 2-year-old Denver girl shot by mom continues to improve
http://chicago.cbslocal.com/2013/02/07/four-wounded-in-south-shore-shooting/,24,33,Unknown,0,4,Chicago,Four Wounded In South Shore Shooting « CBS Chicago
http://www.cbsnews.com/8301-504083_162-57569930-504083/mardi-gras-shooting-third-man-arrested-in-new-orleans-bourbon-street-attack/,25,34,"Malcolm Hall, Brandon Brown, Deron Bridgewater",0,4,Orleans,Mardi Gras Shooting: Third man arrested in New Orleans' Bourbon Street attack
http://www.nola.com/crime/index.ssf/2013/04/suspect_sought_in_bourbon_stre.html,25,35,"Malcolm Hall, Brandon Brown, Deron Bridgewater",0,4,Orleans,Suspect sought in Bourbon Street quadruple shooting during Mardi Gras celebrations
http://www.kaaltv.com/article/stories/S3021415.shtml?cat=10728,27,36,Nhan Lap Tran,1,4,Oakdale,The Page You are Looking for Doesn't Exist
http://minnesota.cbslocal.com/2013/05/03/judge-man-incompetent-to-stand-trial-in-fatal-oakdale-shooting/,27,37,Nhan Lap Tran,1,4,Oakdale,Man Incompetent To Stand Trial In Fatal Oakdale Shooting « CBS Minnesota
"http://www.latimes.com/news/nation/nationnow/la-na-nn-delaware-courthouse-shooting-matusiewicz-20130212,0,5059491.story",28,38,Thomas Matusiewicz,3,2,Wilmington,"In Delaware courthouse shooting, a complicated family history"
http://www.cbsnews.com/8301-504083_162-57568965-504083/utah-house-shooting-update-house-where-three-were-shot-dead-is-linked-to-narcotics-police-say/,29,39,"Two suspects, David Fresques in custody and Davis Fotu at large",3,1,(Midvale),"Utah House Shooting Update: House where three were shot dead is linked to narcotics, police say"
http://www.nbclosangeles.com/news/local/Tustin-Orange-County-Freeway-Shootings-191813631.html,32,40,Ali Sayed,4,3,Tustin,"4 Dead After Orange County Shootings, Carjackings"
http://rt.com/usa/three-dead-california-shooting-590/,32,41,Ali Sayed,4,3,Tustin,Four dead in California shooting spree — RT USA
http://www.newson6.com/story/21303635/man-in-custody-after-fatal-shooting-at-tulsa-apartments-near-spartan-college,33,42,Mark Hopkins,1,3,Tulsa,"Man In Custody After Fatal Shooting At Tulsa Apartments - NewsOn6.com - Tulsa, OK - News, Weather, Video and Sports - KOTV.com"
http://www.mlive.com/news/grand-rapids/index.ssf/2013/02/four_shot_outside_grandville_s.html,35,43,Unknown,0,4,Rapids,Four shot outside Grandville SW bar in Grand Rapids
http://latimesblogs.latimes.com/lanow/2013/02/suspects-sought-in-shooting-outside-lancaster-club.html,37,44,Unknown,0,4,Lancaster,"Four wounded, suspects sought in shooting outside Lancaster theater"
http://www.theavtimes.com/2013/02/23/four-wounded-in-lancaster-nightclub-shooting/#,37,45,Unknown,0,4,Lancaster,Four wounded in Lancaster nightclub shooting
http://abclocal.go.com/ktrk/story?section=news/local&id=9013761&pt=print,41,46,Unknown,0,6,Houston,Multiple people shot at birthday party in northwest Harris County
http://www.buffalonews.com/apps/pbcs.dll/article?AID=/20130309/CITYANDREGION/130309181/1002,47,47,Unknown,1,3,Buffalo,"Four shot, one fatally, in city’s Bailey-East Delavan area"
http://www.washingtonpost.com/local/police-seek-two-men-in-connection-with-shooting-that-injured-13/2013/03/14/4fa6145a-8cda-11e2-9838-d62f083ba93f_story.html,48,48,Andrew Davon Allen and Craig Willson,0,13,Washington,D.C. police seek 2 men in connection with shooting that injured 13
http://qctimes.com/news/state-and-regional/iowa/grad-student-killed-in-shooting-that-wounded-officers/article_5cc0b1b4-8a72-11e2-9061-001a4bcf887a.html?comment_form=true,49,49,Taleb Hussein Yousef Salameh,1,3,Liberty,Grad student killed in shooting that wounded 3 officers
http://www.usatoday.com/story/news/2013/03/14/upstate-new-york-herkimer-mohawk-suspect-surrounded/1986913/,51,50,Kurt Myers,5,2,Herkimer,Cops kill suspect in deadly N.Y. shooting rampage
http://www.uticaod.com/news/x930817116/Police-release-autopsy-results-for-Herkimer-Co-killer,51,51,Kurt Myers,5,2,Herkimer,Police release autopsy results for Herkimer Co. killer
http://sacramento.cbslocal.com/2013/03/14/modesto-police-4-injured-in-drive-by-shooting/,53,52,Unknown,0,4,Modesto,Modesto Police: 4 Injured In Drive-By Shooting « CBS Sacramento
http://www.kcra.com/news/7-injured-in-Galt-drive-by-shooting/-/11797728/19349066/-/9pvp0e/-/index.html,54,53,Unknown,0,7,Galt,7 injured in Galt drive-by shooting
http://www.mercurynews.com/breaking-news/ci_22816323/police-2-dead-stockton-fatal-shooting,55,54,Unknown,2,4,Stockton,Police: 2 dead in Stockton fatal shooting
http://www.recordnet.com/apps/pbcs.dll/article?AID=/20130318/A_NEWS/130319881,55,55,Unknown,2,4,Stockton,"2 killed, 4 injured in Sunday night shootings in Stockton"
http://blog.al.com/spotnews/2013/03/birmingham_boy_remains_critica.html,57,56,Brandon Menefee,3,1,County,Jefferson County boy remains critical after being shot alongside mother and sister
http://blog.al.com/spotnews/2013/03/mother_and_child_found_killed.html,57,57,Brandon Menefee,3,1,County,Mother and child found killed in Rocky Ridge area of Jefferson County (updated; photos)
http://www.reuters.com/article/2013/03/21/us-usa-chicago-shooting-idUSBRE92K0QY20130321,58,58,Unknown,0,7,Chicago,Seven wounded in possible gang shooting at Chicago nightclub: police
http://abclocal.go.com/wls/story?section=news/local&id=9035531,58,59,Unknown,0,7,Chicago,"7 shot during rap CD release party at Auburn Gresham nightclub Mr. G&#39;s Supper Club and Entertainment Center at 87th and Ashland; performers included Nino, King Samson, Lil Mouse"
http://www.kansascity.com/2013/03/22/4136463/four-shot-one-dead-near-plaza.html,59,60,Unknown,1,4,City,"Four shot, one dead, in home invasion near Plaza"
http://www.tonyskansascity.com/2013/03/shock-kansas-city-triple-shooting.html,59,61,Unknown,1,4,City,SHOCK!!! KANSAS CITY BROOKSIDE MASS SHOOTING LEAVES ONE DEAD OVERNIGHT!!!
http://www.kansascity.com/2013/03/22/4136965/lethal-invasion-happened-at-home.html,59,62,Unknown,1,4,City,"Lethal invasion happened at home of college students, KC police say"
http://www.usatoday.com/story/news/nation/2013/03/22/coney-island-shooting/2011859/,60,63,Joseph Brown,1,3,Brooklyn,"Manhunt after 4 shot, 1 dead in Coney Island"
http://newyork.cbslocal.com/2013/03/22/one-dead-two-injured-in-coney-island-shooting/,60,64,Joseph Brown,1,3,Brooklyn,"3 People Injured, At Least 1 Dead, In Coney Island Shooting « CBS New York"
http://www.abcactionnews.com/dpp/news/region_pinellas/4-people-shot-in-st-petersburg-police-have-possible-motive-for-the-shootout,61,65,Unknown,0,4,Petersberg,4 people shot in St. Petersburg; Police have possible motive for the shootout - Story
http://q13fox.com/2013/03/31/three-people-fatally-shot-outside-auburn-tavern/,62,66,Unknown,3,1,Auburn,Three fatally shot outside Auburn tavern; family searches for answers
http://www.auburn-reporter.com/news/200794011.html,62,67,Unknown,3,1,Auburn,"Shooting at Auburn sports bar kills three, seriously wounds a fourth"
http://abclocal.go.com/kfsn/story?section=news/local&id=9046338,63,68,Unknown,2,3,County,"2 dead, 3 injured at party shooting in Merced County"
http://www.modbee.com/2013/03/31/2647735/three-people-dead-in-atwater-gang.html,63,69,Unknown,2,3,County,Three people dead in Atwater gang shooting
http://www.globalpost.com/dispatch/news/agencia-efe/130403/shootout-puerto-rico-leaves-4-dead,64,70,Unknown,4,1,Juan,Shootout in Puerto Rico leaves 4 dead
http://www.nbcphiladelphia.com/news/local/High-Powered-Weapon-Philadelphia-Four-Shootings-Missing-M16-204898451.html,65,71,Unknown,0,4,Philadelphia,AK-47 Semi-Automatic Linked to 4 Philly Shootings
http://abclocal.go.com/wpvi/story?section=news/local&id=9081242,65,72,Unknown,0,4,Philadelphia,Police: Suspect uses AK-47 in 2 separate shootings
http://articles.philly.com/2013-04-28/news/38863908_1_gun-eighth-street-two-shootings,65,73,Unknown,0,4,Philadelphia,"Police offer $30,000 reward in AK47-style shootings"
http://www.wyff4.com/news/local-news/abbeville-greenwood-news/Police-5-shot-at-birthday-party-15-year-old-dies/-/9654572/19651374/-/qa9mi0/-/index.html,66,74,Unknown,1,4,Greenwood,Police: Teen charged in fatal birthday party shooting
http://www.foxcarolina.com/story/21900867/police-teen-dies-after-5-shot-in-greenwood,66,75,Unknown,1,4,Greenwood,Greenwood police make arrest in teen's death
http://cjonline.com/news/2013-04-07/one-dead-three-injured-manhattan-shooting,67,76,Matthew Wilson,1,3,Manhatten,"One dead, three injured in Manhattan shooting"
http://www.kstatecollegian.com/2013/04/07/one-killed-three-injured-in-university-garden-apartments-shooting/,67,77,Matthew Wilson,1,3,Manhatten,"One killed, three injured in University Garden Apartments shooting"
http://www.dailybulletin.com/breakingnews/ci_22974008/1-dead-3-wounded-north-long-beach-shooting,68,78,Unknown,1,3,Beach,"Four shot in North Long Beach, one dead"
"http://www.latimes.com/local/lanow/la-me-ln-long-beach-shooting-one-killed-20130407,0,3215815.story",68,79,Unknown,1,3,Beach,"One killed, three injured in Long Beach shooting"
http://www.lbpost.com/news/2000002078-four-shot-one-killed-outside-residence-near-del-amo-and-long-beach-blvd,68,80,Unknown,1,3,Beach,"Four Shot, One Killed Outside Residence Near Del Amo and Long Beach Blvd."
http://losangeles.cbslocal.com/2013/04/07/man-killed-3-injured-after-gunfire-erupts-in-north-long-beach/,68,81,Unknown,1,3,Beach,"Man Killed, 3 Injured After Gunfire Erupts In North Long Beach « CBS Los Angeles"
http://www.lbreport.com/news/apr13/245home.htm,68,82,Unknown,1,3,Beach,"23 Yr. Old Man Is Dead, Two Men Remain In Critical Condition, In Quadruple NLB Shooting, Midnight Hour, 300 block E. Home"
http://www.nbcphiladelphia.com/news/local/Philadelphia-Shootings-202276451.html,69,83,Unknown,1,3,Philadelphia,"2 Dead, 6 Hurt as Violence Heats Up in Philly"
http://www.philly.com/philly/news/2_dead_6_others_hurt_in_Philadelphia_shootings.html,69,84,Unknown,1,3,Philadelphia,"2 dead, 6 others hurt in Philadelphia shootings"
http://www.philly.com/philly/blogs/dncrime/Four-shot-one-killed-in-North-Philly.html,69,85,Unknown,1,3,Philadelphia,Woman killed in quadruple shooting in Kensington
http://sanfrancisco.cbslocal.com/2013/04/11/rolling-attack-shooting-in-vallejo-injures-4-suspects-sought/,70,86,Unknown,0,4,Vallejo,‘Rolling Attack’ Shooting in Vallejo Injures 4; Suspects Sought « CBS San Francisco
http://www.abc15.com/dpp/news/region_phoenix_metro/central_phoenix/four-hospitalized-after-gunfire-erupts-at-phoenix-party,73,87,Unknown,2,4,Phoenix,"Phoenix shooting: Drive-by shooting kills 2, injures 4"
http://www.kentucky.com/2013/04/15/2601140/one-killed-four-hurt-in-shooting.html,74,88,Unknown,1,4,Lexington,"From April 15: Police release photo, want to talk to man about fatal shooting at Lexington bowling alley"
http://www.huffingtonpost.com/2013/04/19/ohio-basement-murders-cop_n_3114243.html,77,89,Unknown,4,0,Akron,Ohio Basement Murders; Cops Find 4 Adults Shot In Heads
http://www.newsnet5.com/dpp/news/local_news/oh_summit/akron-police-four-people-shot-in-the-head-killed-bodies-found-in-basement,77,90,Unknown,4,0,Akron,"Akron police: Four people shot in the head, killed; Bodies found in basement"
http://www.dailymail.co.uk/news/article-2311437/Bodies-adults-basement-Ohio-townhouse-shot-execution-style-face.html,77,91,Unknown,4,0,Akron,Bodies of four adults found in basement of Ohio townhouse after shot execution style in the face
http://news.yahoo.com/police-5-dead-shooting-south-seattle-081054003.html,80,92,Dennis Clark III,5,2,Way,Police: 5 dead in shooting south of Seattle
http://www.king5.com/news/local/Police-5-dead-in-shooting-in-Federal-Way-204044421.html,80,93,Dennis Clark III,5,2,Way,Five killed in Federal Way apartment shootings
http://www.dnainfo.com/chicago/20130422/englewood/four-wounded-afternoon-shooting-englewood,81,94,Unknown,0,4,Englewood,"After Four Wounded in Englewood Shooting, 'I'm Hoping it Doesn't Get Worse'"
http://chicago.cbslocal.com/2013/04/23/seven-wounded-in-shootings-on-south-west-sides/,81,95,Unknown,0,4,Englewood,"Seven Wounded In Shootings On South, West Sides « CBS Chicago"
http://www.wdsu.com/news/local-news/new-orleans/Sheriff-Cold-blooded-killers-shot-at-children-women-in-Harvey-incident/-/9853400/19841056/-/241acbz/-/index.html,82,96,"Davante Robertson Charlie A. Gumms, Frankie Hookman, Jr and Lashawn Davis",0,5,Havey,"Sheriff: 'Cold-blooded killers' shot at children, women in Harvey incident"
http://www.nola.com/crime/index.ssf/2013/04/3_arrested_in_quintuple_shooti.html,82,97,"Davante Robertson Charlie A. Gumms, Frankie Hookman, Jr and Lashawn Davis",0,5,Havey,4 arrested in quintuple shooting in Harvey
http://www.usatoday.com/story/news/nation/2013/04/24/manchester-illinois-5-dead-shooting/2108991/,83,98,Rick Odell Smith,6,1,Manchester,"Illinois mayor's nephew kills 5, dies after firefight"
http://www.foxnews.com/us/2013/04/24/5-reportedly-dead-1-in-custody-in-winchester-ill-shooting/,83,99,Rick Odell Smith,6,1,Manchester,5 dead in Illinois shooting; suspect dies after shootout with police
http://www.newsnet5.com/dpp/news/local_news/oh_lorain/four-shot-at-an-apartment-in-oberlin-suspect-in-custody,84,100,Sean M. Woodings,0,4,Oberlin,"Four shot at an apartment in Oberlin, suspect in custody"
http://chronicle.northcoastnow.com/2013/04/26/four-people-shot-in-oberlin/,84,101,Sean M. Woodings,0,4,Oberlin,24-year-old charged with shooting four people overnight in Oberlin
http://www.cantonrep.com/newsnow/x63472513/4-shot-in-Oberlin-suspect-in-custody,84,102,Sean M. Woodings,0,4,Oberlin,4 shot in Oberlin; suspect in custody
http://www.cleveland.com/metro/index.ssf/2013/04/four_people_injured_in_shootin.html,84,103,Sean M. Woodings,0,4,Oberlin,Four people injured in shooting in Oberlin; suspect in custody
http://morningjournal.com/articles/2013/04/27/news/doc517b47c33bb07471281729.txt,84,104,Sean M. Woodings,0,4,Oberlin,Man charged in Oberlin shooting injuries of 4 men on Thursday night
http://www.gainesville.com/article/20130428/ARTICLES/130429609/1002/news?Title=1-dead-4-wounded-in-shooting-at-Williston-gathering,85,105,Unknown,1,4,Williston,"An unknown assailant opened fire during the Crab Festival, a gathering of about 10,000 on County Road 318, east of Williston"
http://articles.sun-sentinel.com/2013-04-28/news/fl-four-shot-lauderdale-lakes-20130428_1_critical-condition-armed-services-committee-wednesday-david-rose,86,106,"Neville Lynch, Mark Rose",0,4,Lakes,Man still in critical condition after four shot Saturday
http://www.nbcmiami.com/news/Man-in-Critical-Condition-Following-Shootout-at-Lauderdale-Lakes-Apartment-Complex-205204851.html,86,107,"Neville Lynch, Mark Rose",0,4,Lakes,Man in Critical Condition Following Shootout at Lauderdale Lakes Apartment Complex
http://www.wcnc.com/news/crime/Five-shot-at-home-in-East-Charlotte-no-arrests-made-204988731.html,87,108,Unknown,0,5,Charlotte,Five shot at home in east Charlotte; no arrests made
http://www.nbcphiladelphia.com/news/local/4-Men-Struck-in-Drive-By-Shooting-205031621.html,89,109,Unknown,1,3,Chester,"Teen Killed, 3 Hurt in Drive-By Shooting"
http://delcotimes.com/articles/2013/04/28/news/doc517cee7e6e0c4962767105.txt,89,110,Unknown,1,3,Chester,"Teen fatally shot, 3 others injured in drive-by shooting in Chester"
http://abclocal.go.com/wtvd/story?section=news/local&id=9090288,92,111,Krystal Olymica David,0,4,Smithfield,4 injured in Smithfield bar shooting
http://www.huffingtonpost.com/huff-wires/20130504/cb-puerto-rico-drive-by-shooting/?utm_hp_ref=homepage&ir=homepage,93,112,Unknown,4,6,Buenas,"4 killed, 6 injured in shooting in Puerto Rico"
http://www.contracostatimes.com/breaking-news/ci_23180671/east-oakland-shootings-leave-17-year-old-boy,94,113,Unknown,1,3,Oakland,"East Oakland shootings leave 17-year-old boy dead, three others injured"
http://www.mercurynews.com/top-stories/ci_23180668/east-oakland-shootings-leave-17-year-old-boy,94,114,Unknown,1,3,Oakland,"East Oakland shootings leave 17-year-old boy dead, three others injured"
http://sanfrancisco.cbslocal.com/2013/05/05/6-people-shot-east-palo-alto/,95,115,Unknown,0,6,Alto,6 People Wounded In Shooting Outside East Palo Alto McDonald’s « CBS San Francisco
http://www.upi.com/Top_News/US/2013/05/05/6-wounded-in-gunfire-near-McDonalds-in-East-Palo-Alto-Calif/UPI-13401367799231/,95,116,Unknown,0,6,Alto,"Gunfire near McDonald's in East Palo Alto, CA, leaves six wounded"
http://www.nj.com/monmouth/index.ssf/2013/05/monmouth_children_12_and_11_charged_with_robbery_assault_with_pellet_gun.html,97,117,"Two boys, 10, 11",0,4,Township,"Monmouth children, 12 and 11, charged with robbery, assault with pellet gun"
http://www.scpr.org/news/2013/05/10/37218/3-killed-1-wounded-in-la-harbor-gateway-shooting/,99,118,Unknown,3,1,Angeles),"3 killed, 1 wounded in LA Harbor Gateway shooting"
http://www.philly.com/philly/blogs/dncrime/Four-shot-outside-corner-store-in-East-Germantown.html,101,119,Unknown,0,4,Germantown,Four shot outside corner store in East Germantown
http://www.philly.com/philly/news/pennsylvania/20130513_Four_injured_in_shooting_in_East_Germantown.html,101,120,Unknown,0,4,Germantown,Four injured in shooting in East Germantown
http://philadelphia.cbslocal.com/2013/05/11/4-shot-in-east-germantown/,101,121,Unknown,0,4,Germantown,4 Shot Outside Germantown Market « CBS Philly
http://www.ydr.com/state/ci_23227960/man-3-teens-shot-outside-philly-store,101,122,Unknown,0,4,Germantown,"Man, 3 teens shot outside Philly store"
http://www.reuters.com/article/2013/05/03/us-shooting-newark-idUSBRE9420UC20130503,103,123,Unknown,0,5,Newark,"Police seek gunman who shot five people at Newark, N.J., vigil"
http://newyork.cbslocal.com/2013/05/11/4-shot-wounded-in-jersey-city-public-housing-development/,105,124,Unknown,0,4,City,"4 Shot, Wounded In Jersey City Public Housing Development « CBS New York"
http://www.nj.com/hudson/index.ssf/2013/05/4_shot_outside_jersey_city_hou.html,105,125,Unknown,0,4,City,"4 shot outside Jersey City housing complex, police say"
http://www.upi.com/Top_News/US/2013/05/12/About-19-wounded-in-New-Orleans-Mothers-Day-parade-shooting/UPI-65901368404258/,106,126,Unknown,0,19,Orleans,Mother's Day parade shooting in New Orleans leaves about 19 hurt
http://usnews.nbcnews.com/_news/2013/05/12/18213691-at-least-19-injured-in-new-orleans-mothers-day-shooting?lite,106,127,Unknown,0,19,Orleans,At least 19 injured in New Orleans Mother's Day shooting
http://www.fox19.com/story/22236348/report-of-multiple-people-shot-in-winton-hills,107,128,Unknown,0,5,Hills,Report of multiple people shot on Craft St in Winton Hills
http://usnews.nbcnews.com/_news/2013/05/15/18281021-suspect-charged-with-open-murder-in-killing-of-five-in-nevada?lite,108,129,Jeremiah Bean,5,0,Fernley,Suspect charged with 'open murder' in killing of five in Nevada
http://www.huffingtonpost.com/2013/09/23/jeremiah-diaz-bean_n_3976201.html,108,130,Jeremiah Bean,5,0,Fernley,"Jeremiah Diaz Bean, Suspect In 5 Nevada Killings, Competent For Court"
http://detroit.cbslocal.com/2013/05/16/4-shot-1-killed-during-argument-in-detroit/,109,131,Undisclosed,1,4,Detroit,"4 Shot, 1 Killed During Argument In Detroit « CBS Detroit"
http://www.freep.com/article/20130521/NEWS01/305210124/quintuple-shooting-detroit-arrest,109,132,Undisclosed,1,4,Detroit,Detroit cops arrest suspect in deadly quintuple shooting
http://www.nbcphiladelphia.com/news/local/4-People-Shot-in-Southwest-Philly-207645221.html,110,133,Unknown,0,4,Philadelphia,"27 Shots Fired, 4 People Struck"
http://articles.philly.com/2013-05-16/news/39312815_1_graze-wound-stray-bullet-stable-condition,110,134,Unknown,0,4,Philadelphia,Woman hit by stray bullet a block from shooting scene
http://www.nbc12.com/story/22291717/man-wanted-in-lunenburg-quadruple-shooting,113,135,Codarrell Lee Yates,0,4,Lunenburg,Man wanted in Lunenburg quadruple shooting
http://chicago.cbslocal.com/2013/05/21/four-teens-wounded-in-austin-shooting/,115,136,Unknown,0,4,Chicago,Four Teens Wounded In Austin Shooting « CBS Chicago
"http://www.chicagotribune.com/news/local/breaking/chi-man-shot-in-the-head-on-the-south-side-20130520,0,6600336.story",115,137,Unknown,0,4,Chicago,"Man, 19, dies after South Side shooting"
http://blog.al.com/breaking/2013/05/4_teens_injured_in_shooting_at.html,116,138,Unknown,0,4,County,3 teens shot at Madison County graduation party (video)
http://www.nbcwashington.com/news/local/Four-Found-Dead-in-Herndon-Home-171198321.html,117,139,Albert Peterson,4,0,Herndon,Four Found Dead in Herndon Home
http://articles.washingtonpost.com/2012-09-26/local/35495284_1_county-police-herndon-candlelight-vigil,117,140,Albert Peterson,4,0,Herndon,"Herndon father shot wife, children before killing himself, police say"
http://abcnews.go.com/US/police-father-killed-wife-children-virginia-murder-suicide/story?id=17331623,117,141,Albert Peterson,4,0,Herndon,"Police Say Father Killed Wife, Children in Virginia Murder-Suicide"
http://www.mlive.com/news/saginaw/index.ssf/2013/06/two_arraigned_two_at_large_in.html,119,142,Evellis T. McGee and Karon D. Thomas,1,3,Saginaw,"Two arraigned, two at large in Saginaw High pre-prom quadruple shooting, homicide"
http://www.wnem.com/story/22423822/three-women-shot-in-flint,122,143,Antonio King Green,1,3,Flint,Person of interest named in Flint quadruple shooting
http://www.mlive.com/news/flint/index.ssf/2013/05/four_people_injured_during_sho.html,122,144,Antonio King Green,1,3,Flint,"Four people injured during shooting in Flint; two in critical condition, two in serious condition"
