url,event_id,article_id,shooter_name,killed_num,wounded_num,city,title
http://fox6now.com/2015/05/16/breaking-police-investigate-triple-shooting-on-milwaukees-north-side/,104,86,Unknown,0,5,Milwaukee,“People just started shooting at us:” Five people wounded at vigil on Milwaukee’s north side
http://www.wbaltv.com/news/2-men-2-women-shot-in-baltimore-police-say/33062884,105,87,Unknown,0,5,Baltimore,"2 men, 3 women shot in Baltimore, police say"
http://www.democratandchronicle.com/story/news/2015/05/16/four-men-shot-near-lewis-street/27434111/,106,88,Unknown,0,4,Rochester,4 men shot near Lewis Street
http://www.cnn.com/2015/05/17/us/texas-shooting/index.html,107,89,Unknown,9,18,Waco,"9 dead in Waco, Texas biker brawl"
http://www.miamiherald.com/news/local/community/miami-dade/article21349797.html,108,90,Unknown,1,4,Miami,"Anger, grief grip Liberty City neighborhood after 15-year-old killed in shooting"
http://www.kmov.com/story/29099207/two-hospitalized-after-late-night-shooting-in-kinloch,109,91,Unknown,0,4,Kinloch,"2 critical, 2 stable after late night shooting in Kinloch"
http://www.wjla.com/articles/2015/05/4-injured-in-shooting-in-arlington-114076.html,110,92,Unknown,1,3,Arlington,"1 dead, 3 injured, including 2 police officers, in Arlington shooting"
http://www.wbaltv.com/news/police-several-people-shot-in-east-baltimore/33129870,111,93,Unknown,1,4,Baltimore,Police: 5 people shot in east Baltimore
http://www.stltoday.com/news/local/crime-and-courts/police-critically-wounded-in-st-louis-shooting/article_08aeee05-13db-53a9-95c4-11d3820a0b80.html,113,94,Unknown,0,4,Louis,4 wounded in St. Louis shooting
http://www.wsfa.com/story/29146971/4-shot-1-dead-in-weekend-shooting-at-montgomerys-smiley-court,114,95,Unknown,1,3,Montgomery,4th suspect charged in connection to May 24 Smiley Court shootin
http://www.abc12.com/home/headlines/Multiple-people-shot-during-violent-holiday-weekend-304862191.html,115,96,Unknown,0,7,Flint,Multiple people shot during violent holiday weekend
http://www.wcvb.com/news/gunfire-erupts-at-brockton-bar-multiple-injuries-reported/33195690?absolute=true,116,97,Unknown,0,5,Brockton,"Gunfire erupts at Brockton bar, multiple injuries reported"
http://6abc.com/news/1-dead-3-wounded-in-chester-shooting/751826/,120,98,Unknown,1,3,Chester,14-year-old among victims in Chester shooting
http://www.dnainfo.com/chicago/20150529/west-englewood/toddler-among-five-wounded-west-englewood-shooting-police-say,121,99,Unknown,0,5,Chicago,"Toddler Among Five Wounded in West Englewood Shooting, Police Say"
http://www.cbs8.com/story/29196990/4-shot-at-bar-swat-standoff-underway,122,100,Unknown,1,3,Miami,"4 shot at bar, SWAT standoff ends"
http://www.cbs8.com/story/29196990/4-shot-at-bar-swat-standoff-underway,123,101,Unknown,0,4,Diego,"4 shot at bar, SWAT standoff ends"
http://newyork.cbslocal.com/2015/05/30/north-amityville-fight/,124,102,Unknown,1,3,Amityville,"1 Killed, 3 Wounded During Fight In North Amityville « CBS New York"
http://www.wkyc.com/story/news/local/cleveland/2015/05/31/lavern-ave-shooting/28285919/,125,103,Unknown,3,1,Cleveland,"3 dead, 1 hurt in murder-suicide"
http://www.rockdalecitizen.com/news/2015/may/31/one-dead-three-wounded-in-shooting-rampage-in/,126,104,Unknown,1,3,Conyers,"One dead, three wounded in shooting rampage in South Rockdale"
http://www.nbcwashington.com/news/local/One-Dead-Three-Injured-in-Shooting-at-Prince-George-Co-Park-305617831.html,127,105,Unknown,1,3,Springdale,"One Dead, Three Injured in Drive-By Shooting at Prince George Co. Park"
http://www.nbcconnecticut.com/news/local/Five-People-Shot-at-New-Haven-Party-305604931.html,128,106,Unknown,0,5,Haven,Five People Shot at New Haven Party Above Tattoo Parlor
http://www.al.com/news/anniston-gadsden/index.ssf/2015/06/4_people_shot_in_anniston_disp.html,129,107,Unknown,0,4,Anniston,"4 people shot in Anniston dispute Tuesday night, police say"
http://www.nbcnewyork.com/news/local/3-Dead-Wyandanch-Long-Island-Shooting-Police-306096381.html,130,108,Unknown,3,1,Wyandanch,"3 Dead, 1 Wounded When Shooter Opens Fire on Parked Car in New York: Police"
http://qctimes.com/news/local/injured-in-shooting-in-davenport/article_a7b33225-4ada-50d6-805e-474aa473c9ff.html,131,109,Unknown,0,5,Davenport,5 injured in shooting in Davenport
http://www.wdsu.com/news/local-news/new-orleans/nopd-responding-to-multiple-people-shot-near-trem-seventh-ward/33423652?absolute=true,132,110,Unknown,1,3,Orleans,Teen killed in New Orleans shooting
http://abc7chicago.com/news/5-injured-in-south-austin-shooting/769688/,133,111,Unknown,0,5,Chicago,Five injured in South Austin shooting
http://wivb.com/2015/06/06/buffalo-police-investigate-triple-shooting/,134,112,Unknown,1,4,Buffalo,Shooting on Warren Ave leaves one dead and four injured
http://www.krtv.com/story/29277717/victims-identified-in-murders-suicide-near-deer-lodge,135,113,Michael Augustine Bournes,5,0,Lodge,"Montana man killed wife and children because she was ""mocking hi - KRTV.com"
http://www.stltoday.com/news/local/crime-and-courts/woman-dead-wounded-by-gunfire-in-north-st-louis-park/article_e5e1e823-c09f-579f-8d3d-5d81401b269b.html,136,114,Unknown,1,3,Louis,"St. Louis woman killed, 3 wounded by gunfire in park full of children"
http://www.wlwt.com/news/police-investigating-after-3-people-shot-in-evanston/33507594,137,115,Unknown,1,3,Cincinnati,Police ID victim in quadruple Evanston shooting
http://abc7.com/news/1-dead-3-wounded-in-south-la-shooting/776768/,138,116,Unknown,1,3,Angeles,"1 dead, 3 wounded in South Los Angeles shooting"
http://news.yahoo.com/nine-wounded-one-dead-shooting-connecticut-apartment-media-094718511.html,139,117,Unknown,1,8,Bridgeport,"Man shot dead, eight injured at Connecticut apartment complex"
http://abc13.com/news/one-dead-several-injured-after-third-ward-shooting/777883/,140,118,Unknown,1,3,Houston,"One dead, several injured after shooting in Houston's Third Ward"
http://miami.cbslocal.com/2015/06/12/several-people-injured-in-shooting-outside-miami-club/,141,119,Unknown,0,4,Miami,Several People Injured In Shooting Outside Miami Club « CBS Miami
http://www.nbcnewyork.com/news/local/Suspect-Sought-5-Shot-Bronx-NYPD-307540851.html,143,120,Unknown,0,5,Bronx,Suspect Sought After 5 Shot in the Bronx: NYPD
http://www.tulsaworld.com/news/crimewatch/four-hospitalized-in-overnight-shooting-at-north-tulsa-party/article_cdb02e7a-c686-58c0-971a-3638aff44fd7.html,144,121,Unknown,0,4,Tulsa,Four hospitalized in overnight shooting at north Tulsa party
http://www.kmov.com/story/29315038/saturday-night-party-ends-in-quadruple-shooting,146,122,Unknown,0,4,Louis,"Man paralyzed during quadruple shooting at 16th birthday party,"
http://www.11alive.com/story/news/crime/2015/06/14/fayette-fatal-pool-party-shooting/71207432/,147,123,Unknown,1,4,County,Teen killed at pool party remembered
http://www.macon.com/2015/06/14/3796263/one-killed-three-wounded-in-shooting.html,149,124,Unknown,1,3,Milledgeville,"One dead, three shot as ‘many, many bullets’ fly outside Milledgeville nightclub"
http://www.nydailynews.com/new-york/nyc-crime/4-shot-1-slashed-brooklyn-bar-sources-article-1.2258318,150,125,Unknown,0,4,Brooklyn,"SEE IT: 4 shot, 1 slashed outside Brooklyn bar"
http://www.nbcmiami.com/news/local/Four-People-Shot-in-Miami-Gardens-Police-307722511.html,151,126,Ivan Clark,0,4,Gardens,Four People Shot in Miami Gardens: Police
http://www.usatoday.com/story/news/nation/2015/06/17/charleston-south-carolina-shooting/28902017/,152,127,Dylan Roof,9,0,Charleston,"9 dead in shooting at black church in Charleston, S.C."
http://m.providencejournal.com/article/20150619/NEWS/150619206/14110,153,128,Zackary Alvarado,0,4,Woonsocket,Suspect in Woonsocket shooting surrenders to police
http://www.cnn.com/2015/06/21/us/philadelphia-block-party-shooting/,154,129,Unknown,0,10,Philadelphia,Philadelphia block party shooting victims include baby
http://www.cnn.com/2015/06/21/us/detroit-birthday-party-shooting/,155,130,Unknown,1,11,Detroit,"1 killed, 11 wounded at birthday party in Detroit"
http://www.wkyt.com/home/headlines/Several-people-injured-in-shooting-at-Douglass-Park-in-Lexington.html,156,131,Unknown,0,5,Lexington,Several people injured in shooting at Douglass Park in Lexington
http://www.wkyt.com/home/headlines/Several-people-injured-in-shooting-at-Douglass-Park-in-Lexington.html,157,132,Russell Smith,4,0,Roy,Several people injured in shooting at Douglass Park in Lexington
http://abc7chicago.com/news/1-dead-3-injured-in-bronzeville-shooting/802755/,159,133,Unknown,1,3,Chicago,"1 dead, 3 injured in Bronzeville shooting"
http://www.katc.com/story/29392606/3-dead-1-injured-in-breaux-bridge-shooting,160,134,Unknown,3,1,Bridge,"3 Dead, 1 Injured in Breaux Bridge Shooting - KATC.com"
http://www.nytimes.com/2015/06/25/nyregion/four-wounded-in-upper-manhattan-shooting.html?_r=0,161,135,Unknown,0,4,Manhattan,Four Wounded in Upper Manhattan Shooting
http://www.theneworleansadvocate.com/news/12756595-171/violent-night-in-new-orleans,162,136,Unknown,0,4,Orleans,Violent night in New Orleans: Quadruple shooting in Central City reported shortly after Algiers shooting
http://detroit.cbslocal.com/2015/06/27/4-men-shot-at-block-party-in-detroit/,163,137,Unknown,0,4,Detroit,4 Men Shot At Block Party In Detroit « CBS Detroit
http://www.palmbeachpost.com/news/news/crime-law/greenacres-police-probe-report-of-shooting/nmm6y/,164,138,Unknown,4,0,Greenacres,"Four found dead in Greenacres home, police say"
http://connecticut.cbslocal.com/2015/06/28/shooting-at-hartford-basketball-tournament-leaves-4-hurt/,165,139,Roosevelt Holmes,1,3,Hartford,"Shooting At Hartford Basketball Tournament 1 Dead,3 Wounded « CBS Connecticut"
http://www.turnto10.com/story/29424942/one-dead-three-others-injured-in-taunton-shooting,166,140,Unknown,1,3,Taunton,"One dead, three others injured in Taunton shooting"
http://www.doverpost.com/article/20150628/NEWS/150629891,167,141,Unknown,0,6,Harrington,Six wounded at party shooting in Harrington
http://thetelegraph.com/news/3391/autopsy-man-killed-in-granite-city-crash-had-been-shot,169,142,Unknown,0,6,Venice,Autopsy: Man killed in Granite City crash had been shot
http://www.wsvn.com/story/29437311/4-shot-in-opa-locka-neighborhood,170,143,Unknown,0,4,Opa-locka,"2 boys, 2 girls shot in Opa-locka neighborhood, shooter at large"
http://www.nj.com/essex/index.ssf/2015/07/five_people_wounded_in_multiple_newark_shooting.html,171,144,Unknown,1,4,Newark,"4 people wounded, 1 killed in multiple Newark shooting"
http://www.wusa9.com/story/news/local/dc/2015/07/05/4-shot-1-killed-in-se-dc-shooting/29731213/,174,145,Unknown,1,3,Washington,"4 shot, 1 killed in SE DC shooting"
http://www.masslive.com/news/index.ssf/2015/07/pittsfield_shooting_leaves_1_d.html,175,146,Unknown,1,4,Pittsfield,"Shooting leaves 25-year-old Pittsfield man dead, 4 injured"
http://www.mysanantonio.com/news/local/article/Police-Fight-over-women-led-to-North-Side-6366733.php,176,147,Unknown,0,4,Antonio,Police: Fight over women led to North Side shootings
http://www.syracuse.com/crime/index.ssf/2015/07/4_people_shot_as_suspect_opens_fire_on_syracuse_crowd_watching_july_4th_firework.html#incart_story_package,177,148,Unknown,0,4,Syracuse,4 people shot as suspect opens fire on Syracuse crowd watching July 4th fireworks
http://wane.com/2015/07/05/nine-people-hurt-in-early-morning-shooting/,178,149,Unknown,0,9,Wayne,"9 hurt in Sunday morning shooting, 1 critical"
http://www.ksla.com/story/29477516/8-injured-in-overnight-shooting-in-w-shreveport,179,150,Unknown,0,8,Shreveport,"KSLA News 12 Shreveport, Louisiana News Weather & Sports"
http://newyork.cbslocal.com/2015/07/06/east-orange-shooting/,181,151,Unknown,1,3,Orange,"East Orange Shooting Leaves Ahmad Crudup Dead, 3 Others Injured « CBS New York"
http://www.wbal.com/article/116967/40/4-shot-3-dead-just-blocks-from-umb-campus,182,152,Unknown,3,1,Baltimore,UPDATE: Gunmen Fatally Shot 3 People Near UM
http://www.nj.com/hudson/index.ssf/2015/07/four_people_injured_in_jersey_city_shooting_police.html#incart_river,183,153,Unknown,0,4,City,"Four people injured in Jersey City shooting, police say"
http://chicago.cbslocal.com/2015/07/12/cop-wounded-in-river-forest-shootout-neighbor-says/,184,154,Unknown,2,3,Forest,"Two Dead, Three Injured, Including Two Cops, In River Forest Shooting « CBS Chicago"
